NODEID,x,y
SGG9VQ2GJ,311612.24806497723,2789010.5168143385
SGGHBQ1ME,311850.7613079115,2788142.4118085816
SGGELQ1L5,311763.27436324407,2788100.843408289
SGGPEQ1R6,312045.41623508424,2788262.2507043574
SGGQPQ1PX,312086.36611014965,2788222.6778370873
SGGTVQ1SS,312188.9611539663,2788314.5342853665
SGGQ8Q23S,312072.04677583225,2788601.6180851217
SGGNPQ23Q,312022.8858395027,2788599.946897678
SHH37Q0MK,312422.6142073821,2787122.8103155144
SKKD8Q1P0,314791.26561804785,2788192.0837957473
SKK55Q1K4,314532.2667414731,2788067.66638097
SKK9EQ1LH,314669.4196831929,2788112.86861846
SLLNDQ2PV,316108.89999800996,2789245.04857773
SLLPUQ2PU,316155.1917103656,2789243.834777083
SLLS0Q2PT,316223.2072901578,2789242.9310689936
SKKHBQ12X,314922.30340819235,2787551.236493533
SKKSSQ1FW,315225.5733578144,2787965.850780028
SKKMQQ1KL,315063.22780980595,2788083.9424017197
SKKC9Q1ES,314760.7672078112,2787930.058931584
SLL49Q1QD,315529.1051995912,2788236.8711207854
SLLENQ28E,315861.61354972806,2788750.1308694617
SKKUTQ1TA,315290.76696735434,2788329.8565452285
SLL0NQ1JC,315413.44805872743,2788043.7930998956
SMM3CQ2CC,316523.86344714114,2788876.229065577
SLLVLQ29B,316339.753727961,2788778.7579716174
SMM0BQ26K,316427.0186060979,2788690.6029506456
SMMCEQ28R,316813.7090489614,2788761.5430744076
S440VPRVG,331804.5363163468,2780208.29336096
S441UPRVU,331835.4362320803,2780220.0303770825
SEEK7PJ35,342630.70153327734,2772196.785419313
SEE2RPJ8F,342104.85604369757,2772366.653971868
SEE6RPJQ4,342233.0488712336,2772867.9871610394
SEE37PJNQ,342118.7187536035,2772823.5852538412
S99PLPR45,337651.2875034737,2779397.339569575
SAAP6PRAV,338662.1029344388,2779613.130613839
SDD5TPLDQ,341179.00925429614,2774584.2333136275
SDD84PLDV,341251.82427460287,2774589.4052253226
SDDNHPLRU,341712.30836157524,2774971.9594852445
SDDUJPLU4,341905.7092487769,2775044.3492834317
SEE41PL4C,342144.98085532367,2774284.400621155
S6640P3XD,333951.788994346,2757740.98451444
S66K6P3LW,334437.6372947948,2757406.1278758286
S446QP4BB,331991.2621945595,2758123.4136539735
S44K6P4CV,332389.6692185376,2758172.774782179
SCC1VP9MH,340028.52700297214,2763569.124273611
SCC1WP9D9,340029.2664468151,2763305.250070347
SBBR4PA7E,339747.15396402986,2764141.7059810054
SBBTXPA0V,339838.6287197361,2763933.284987527
SBB63PAH9,339138.22705068695,2764456.68455698
SBB3XPACV,339070.94456838013,2764317.3969591083
SBBCNPANR,339349.63043627894,2764633.2414681497
SBBFNPAQM,339445.84857863263,2764693.5571149345
SBBG8PAKE,339463.5022451981,2764526.1136757405
SHHF4PDML,345571.2422538487,2767667.751303153
SHH46PE48,345221.8973514215,2768136.273563439
SHH8PPDVL,345366.9057369418,2767924.5349366046
SHH9UPE38,345404.05686190876,2768104.044910419
SHHB1PDX7,345440.84357710223,2767974.6040325225
SFF43PHE5,343170.7284839973,2771525.3253014903
SFF28PHEW,343111.99448520964,2771550.344188448
SFFVBQ1HV,311210.9451519462,2788028.849043761
SGG4UQ0T9,311451.98364492715,2787305.402179604
SFFMVQ2LW,310972.5527387168,2789149.9827913623
SFFKDQ2NJ,310893.1540838058,2789201.901613171
SGG9AQ2FD,311593.1630305174,2788973.2976925448
SGG9VQ2K0,311613.1201826352,2789087.6599613638
SGGM8Q1MW,311975.6441575869,2788158.420333699
SGGGTQ1L2,311834.6712563426,2788097.7996995086
SGGQVQ1PN,312092.8710856943,2788213.71585625
SGGV2Q2BR,312226.06308047223,2788856.995788104
SGGT2Q1XE,312161.16042811616,2788461.9343053885
SHH2WQ0M2,312413.3652007543,2787105.885305732
SKK4DQ1JE,314508.52373224037,2788045.9563520695
SKK75Q1JJ,314596.82464682654,2788050.452521023
SLLKUQ2SG,316027.3527444674,2789328.0271156295
SLLNEQ2QH,316109.4350593114,2789265.1745468006
SLLQHQ2QM,316176.7646655067,2789269.5428210464
SKKH8Q12M,314919.73239918187,2787541.2504961183
SKKGNQ15F,314901.4135460659,2787631.2494026837
SKKTEQ1FS,315245.3723155067,2787961.879819383
SKKCDQ1D9,314764.28913055744,2787881.2299756296
SKKDHQ1ER,314800.95813024597,2787929.442007096
SLL2XQ1LH,315486.1830131773,2788113.4901862107
SLL6HQ1RW,315601.08500961633,2788285.643287996
SLLNGQ1XG,316111.2648950156,2788464.0359505382
SLLC1Q299,315777.0260960065,2788777.2014790857
SLLAPQ1CS,315734.41800290276,2787865.882892849
SMM49Q2BW,316552.3554081771,2788861.7500636242
SMMCGQ291,316815.79304496635,2788769.0240775635
SNN89Q1PV,317704.6352299315,2788220.901187523
S4423PRWC,331842.8691929453,2780236.069402364
S442SPRVH,331865.71018178115,2780209.0383561677
SFF3HPHVJ,343152.50965872355,2772017.777036815
SEE8JPJ0J,342289.4972560233,2772114.511479913
S99SAPQXS,337738.0676351095,2779257.964610211
S99QBPR3X,337675.1015253709,2779391.2775539784
SAAPMPRAU,338676.4419396033,2779612.046604363
SDDXEPLXP,341998.04792806756,2775159.1421330576
SDDTVPLUQ,341884.97717430576,2775064.3132876824
SEE4CPL49,342155.5988769889,2774280.7876167386
S6638P3V2,333927.3618621109,2757665.7606844148
S66TBP39Q,334698.20435156097,2757047.7264201366
S4495P4DH,332068.498275585,2758192.760541359
S4464P4BF,331971.87720085826,2758126.9496342405
S44K8P4DC,332391.3622374184,2758188.515748394
S44NPP4BD,332503.06416157726,2758124.9279477363
SCC13P96C,340002.4391036425,2763084.074772974
SCCFSP9BT,340473.62213806686,2763259.5977985733
SBBNDPAC0,339660.9815476076,2764287.9417750975
SBBNDPABU,339661.03651953116,2764284.5878484864
SBBWQPA17,339927.45923124324,2763943.6071577254
SBBUWPA0E,339869.15539029066,2763918.330827184
SBB18PAJ5,338983.2561341349,2764485.0436555473
SBB31PAGC,339040.48144667264,2764427.7855342138
SBBHHPA9T,339505.0337170312,2764219.3833969473
SBBEKPAG1,339410.42262359866,2764416.7883418426
SHHG3PDMX,345602.39518547064,2767678.9979375955
SHHF4PDJF,345571.6882675041,2767566.780027266
SHH4WPE65,345245.61337309185,2768197.1313598193
SHHC5PDUQ,345477.1084556471,2767896.287251616
SHH8CPDUB,345355.37475793576,2767883.4229318243
SHHANPE4W,345429.72687909217,2768157.992692337
SHHBJPE3J,345457.388745574,2768113.931180633
SHHC3PDXA,345474.76749473746,2767978.3155476367
SFF22PHGV,343105.6905188335,2771613.528007848
SFFTHQ1KQ,311153.0293991342,2788088.0748056597
SFFUJQ1H9,311186.13318586897,2788009.5189280123
SGGFHQ0FT,311792.7567895496,2786939.071066796
SGG5AQ0Q7,311465.75548386323,2787207.0992521816
SGGM8Q1ML,311975.6201399026,2788147.930324435
SGGV5Q1QC,312229.0069878541,2788236.251359535
SHH0LQ25C,312339.8276574689,2788652.2059886693
SHH5HQ2N1,312496.9146755573,2789184.5968920738
SGGT2Q0E5,312161.65825977945,2786884.841729062
SKK47Q1JS,314502.8147576401,2788058.2803309984
SJJXLQ1E4,314355.27667079045,2787908.004161817
SLLNQQ2RQ,316120.03112048033,2789303.905525963
SLLKPQ2SM,316023.04478371405,2789332.7060920307
SLLADQ2UD,315725.1076518189,2789388.7828871454
SLLPRQ2RG,316153.1108961078,2789295.7376752
SLLQ4Q2R3,316163.9747877015,2789282.8357432787
SKKH9Q12E,314920.66338807787,2787533.816502793
SKKG8Q0SJ,314887.18910315516,2787281.6196253616
SKKH4Q161,314915.22854698735,2787649.170413969
SKKF7Q15W,314854.7016423245,2787646.150311857
SKKUXQ1EU,315295.09119096794,2787931.8329278007
SKKD7Q1CS,314790.53406068974,2787866.4500351264
SLL7VQ1MM,315644.36652153864,2788149.254579278
SLLNDQ1EU,316108.6907580956,2787932.138829553
SMME4Q2AS,316867.832962886,2788826.3851083503
SMM4TQ2BM,316570.54338323243,2788853.32206295
SNN4NQ1SS,317589.77910586935,2788314.1273426237
SMM78Q2AS,316648.0912760623,2788825.839065235
SNNBEQ1Q2,317805.2543507496,2788226.440017664
S4418PRWR,331815.6362335703,2780248.8744267244
S440HPRW0,331792.6573186477,2780224.5503892084
SFF5APHVA,343209.59367360815,2772009.721081999
SFF3JPHXR,343153.9036811917,2772089.0008619167
SAAS7PRBM,338758.1729410549,2779636.6765343663
SDDX7PM0C,341990.39885532286,2775180.5251254966
SEE15PL2T,342053.04288655764,2774235.2887270977
SEE7DPL72,342252.99473130197,2774369.967472507
S445DP4BR,331948.8372163363,2758137.32259645
S44K8P4EH,332391.96928138885,2758224.9096682845
SCC01P8WW,339968.5559490505,2762846.189217544
SBBVXP90W,339902.1649713574,2762909.6634829193
SCCENP9BQ,340437.29113444505,2763255.7738353414
SCCLJP94E,340625.76973205496,2763022.176816005
SBBKSPAJ3,339577.8104828358,2764483.014703477
SAAVQPAJ5,338871.36278536875,2764485.600922871
SBB1QPAJB,338999.3910803552,2764491.5697923712
SBB2HPAGC,339024.56754395517,2764428.1372766895
SBB1JPAGP,338993.86779569834,2764439.399599286
SBBE4PAFS,339395.77963206766,2764409.9973228485
SHHGHPDMT,345616.4321563783,2767674.5637489143
SHHF5PDJE,345573.1222648454,2767565.764007471
SHHE3PDRT,345538.9443098463,2767803.0151024647
SHHDVPDXJ,345532.16735888564,2767986.4517344795
SFF4CPHHX,343179.390550357,2771646.939967061
SFF2JPHLC,343121.52856050385,2771723.750742082
SFFPVQ1S4,311036.4850688597,2788292.485589957
SGGH4Q0GC,311843.846737991,2786956.412258155
SGGQ8Q0C8,312071.4833208428,2786823.9454445727
SGG8SQ0PN,311577.66431295534,2787189.8747495133
SGG5AQ0PW,311465.1924720476,2787198.4652507585
SGGS6Q1A4,312133.77538987197,2787780.3930121786
SGGW3Q0F1,312258.5401823648,2786913.418027762
SKK34Q1P8,314467.9200981184,2788199.9141868516
SKK3BQ15M,314474.6311200117,2787636.7226139084
SJJVWQ1DK,314301.68269860785,2787891.5300694513
SLLNLQ2SH,316115.45122996287,2789329.3714647647
SLLPPQ2RP,316150.5539367044,2789303.3426511553
SLLJTQ2SS,315994.5169668478,2789338.0959718316
SLLLEQ2VA,316045.87990704447,2789417.6290597813
SLL5AQ32B,315561.55590190593,2789579.3752916986
SLLS6Q2RU,316229.2434825537,2789307.582962946
SKKHNQ11J,314934.13233188563,2787506.2355440212
SKKGRQ0SG,314905.0370781468,2787280.207653746
SKKECQ0PE,314827.23504258407,2787182.19060674
SKKC6Q14R,314757.9177466185,2787608.6331741596
SLL0DQ1E2,315404.7019603597,2787905.934143647
SKKUXQ1DL,315294.79315412923,2787892.2519468707
SLLMWQ1EF,316094.0718147239,2787918.8597845887
SLLP1Q1D0,316128.87172836554,2787872.3538383143
SNN89Q1Q6,317704.97723220184,2788229.783182237
SNNBTQ1Q4,317818.9603675546,2788228.203993722
SFF7FPHUU,343278.1866897202,2771995.610148221
SFF6LPJ11,343251.26472581667,2772129.161799736
SFF3UPHR2,343163.7426173418,2771873.7993972083
SBB76PRDG,339173.91698453936,2779696.5491962368
SDDX0PM1J,341983.8407296242,2775218.5251062433
SEE7APL7U,342249.40765458375,2774395.712453181
SEEA6PL7R,342341.35675693076,2774392.768390566
S444JP4BV,331922.1302241297,2758141.4245709027
S44K0P4F5,332383.4763064256,2758244.8236189485
SBBRPP91D,339766.47177002655,2762924.9832460857
SBBW5P943,339908.56808671774,2763011.595784922
SCCRWP8R8,340797.2099595086,2762664.3713317085
SCCLVP94N,340636.26126290293,2763030.4120092164
SBBQ9PAK3,339720.6102175311,2764515.545422954
SAAK8PAKN,338535.6249503926,2764534.102079861
SAAWMPAGN,338900.7093440449,2764438.587148764
SBB2FPAD1,339022.50089483405,2764320.6541012637
SBB7GPA8F,339183.31803255255,2764175.421187226
SHHMXPCWW,345790.4521874334,2766941.794835889
SHHFUPDQX,345595.61818205914,2767775.0872636507
SHHFFPDVA,345582.26818959095,2767913.6937997937
SHHFDPDXV,345580.89925074123,2767997.2970587886
SFF4DPHKQ,343180.86256852804,2771703.7208274044
SFF4TPHJG,343194.9535591964,2771663.799935215
SFFTUQ1UU,311163.77286087826,2788379.7522781217
SGGQSQ0BN,312089.6252809052,2786806.1725484086
SGGQPQ173,312086.497322698,2787683.050843121
SJJM1Q1BH,314016.69387634104,2787825.4185595023
SJJUHQ1CR,314256.44470108533,2787864.9170013433
SLLPEQ2SG,316141.626071383,2789328.0145714823
SLLPMQ2RV,316148.16597013816,2789309.1246311585
SLLM2Q2WJ,316065.1939243448,2789458.472069426
SKKMGQ0TG,315055.93692019,2787312.0588654196
SKKJ2Q0U0,314945.5830868357,2787328.051683532
SKKH1Q0SJ,314913.13407043676,2787282.3296646937
SKKE5Q0NR,314820.3830214949,2787160.5696125897
SLLFLQ1J0,315891.44547787495,2788031.6393150184
SLLJSQ1AV,315993.8501874726,2787805.2544840793
SLLQ1Q19B,316161.0757074206,2787754.877827177
SNNBCQ1QA,317803.8323512614,2788234.343014738
SNNELQ1QC,317907.5824757856,2788236.1858401424
SFF98PHUW,343335.4017045254,2771998.0461664232
SFF87PJ4U,343302.51078473596,2772251.6985069746
SFF5JPHQK,343217.74962737144,2771858.9814622677
SBBDBPR9P,339371.1031208164,2779575.165058245
SDDVGPM2G,341935.8336163269,2775247.5631281063
SEE0UPM1U,342043.2957253099,2775227.620050017
SEE6FPL7P,342222.8696412504,2774390.839476111
SEE93PL8L,342307.0916317424,2774419.600395322
SEE89PL9U,342280.91946636274,2774460.056385734
SEEBWPL6E,342397.9179418757,2774349.5793874804
SEE9APL8E,342313.1746568578,2774414.1113948463
S443GP48B,331887.86207810725,2758026.785817534
S442WP4BF,331869.23220973584,2758126.6005737316
S445SP4F5,331961.41335347196,2758244.688355625
S44JLP4F8,332371.39131176734,2758248.1156041115
S44K9P4F9,332392.5113110563,2758249.484614283
SBBRPP922,339766.4166920372,2762946.1115030306
SBBH3P9C9,339490.8540749645,2763273.070974282
SAAJTPAKA,338523.0309654905,2764521.963059449
SAAJDPALW,338508.14428472857,2764573.7191190645
SAA5MPAE4,338100.30669621023,2764356.5526618925
SAA6XP9VN,338142.81366570975,2763830.136237107
SBB2FPABL,339022.7606169046,2764275.7428813614
SBB7FPA7G,339182.3339042637,2764144.4956043633
SBB3APA4G,339050.1194478305,2764048.538487149
SHHM6PCVW,345765.7332374603,2766909.7610369516
SHHP9PCS1,345832.4112974565,2766784.718588773
SHHGGPDQP,345615.62113776914,2767767.275977774
SHHH1PDSR,345632.17208356754,2767833.0509042945
SHHDUPE0U,345531.6604260827,2768027.8108670083
SHHJAPE1G,345673.9560990493,2768047.83988078
SFF58PHPD,343207.186612282,2771820.8355517583
SGGS0Q081,312127.6411252713,2786689.53088317
SGGNGQ16L,312015.7883996858,2787668.388545598
SJJJ2Q1BH,313922.0309699988,2787824.8413732634
SLLPNQ2TN,316149.9061481472,2789365.762537182
SLLQLQ2T8,316179.2389306689,2789351.7466770164
SKKP8Q0RJ,315111.27777712647,2787249.945988001
SKKMMQ0V6,315060.3209771554,2787365.6598390555
SKKF2Q0LL,314849.468933975,2787092.380703123
SKKCJQ0M8,314769.8270390167,2787112.376575158
SLLNEQ13Q,316109.3539666905,2787575.80659602
SMM2FQ13H,316494.4061721294,2787568.7650951436
SNNBTQ1QC,317818.4063690583,2788235.6909894845
SNNG5Q1QC,317956.3215339133,2788235.9177589873
SFFB0PHVB,343391.8466789231,2772010.726138708
SFF8NPJ4M,343317.8647877624,2772244.589529922
SFF78PJ7W,343271.8788070092,2772350.5052473354
SFF77PHTB,343270.23067094694,2771946.7072682455
SFFBEPHQM,343406.0886237472,2771861.3155213688
SBBF9PR8L,339432.1621598429,2779540.5200139508
SBBGUPR6F,339484.0932309262,2779471.3549919156
SDDHPPMA1,341558.87886949664,2775489.205419501
SDDUDPM1K,341900.7026916015,2775219.3131759674
SEE24PM25,342083.4327114056,2775236.9610098274
SDDXGPM0S,341999.2668152578,2775194.135109162
SEE1QPLCA,342071.6990065179,2774537.8204847164
SEE6APL8M,342217.5325381585,2774420.614458491
SEE7MPLN4,342260.53410414234,2774852.112127757
SEECFPL61,342415.08199623553,2774337.306385874
S446SP4F5,331993.95735034934,2758245.1013750155
S445RP4FG,331960.76736791414,2758255.843329415
S44KFP4F5,332398.4283045057,2758244.615628739
SBBH1P9CB,339488.8550947831,2763274.9689188967
SAA68P9XW,338119.47886872326,2763902.4104068317
SAA4RP9VF,338072.6791231296,2763823.337031886
SBB16P9Q6,338981.81756079465,2763653.637989826
SAAK0P9QB,338527.45155133423,2763659.482967461
SBB2XPA81,339038.5039539712,2764161.5338468873
SHHVWPDKA,346045.41269745573,2767594.148274241
SHHHXPDTU,345663.0869990377,2767867.949548603
SHHKPPE26,345718.167026791,2768069.864324058
SJJHSQ1BT,313913.360995973,2787834.9963484798
SJJEQQ190,313815.7869345156,2787744.102216311
SKKTHQ0DX,315248.6324312828,2786878.6743423827
SKKR9Q0TF,315176.29975928075,2787310.5690527502
SKKE7Q0HV,314822.2398927246,2787004.8907279605
SKK7TQ0GL,314618.63704439293,2786964.488458866
SMM3DQ13D,316524.42613783985,2787564.7901030183
SMM32Q13P,316513.7341395066,2787575.5191104235
SNNDSQ1QJ,317881.60244659975,2788241.7778791976
SNNG8Q1QK,317960.0885411088,2788242.8767465404
SNNV0Q1LW,318367.2661283264,2788126.5431707576
SFFBSPHVP,343417.44766935747,2772023.457108403
SFFADPJ3T,343372.6967574789,2772218.7346050213
SFF8WPJ57,343325.8057971248,2772263.3784843087
SFF2MPJ6U,343124.6247408014,2772316.511293005
SFF7APJ85,343273.46980987774,2772357.231230708
SFFH4PHTU,343587.1725634343,2771964.4032722022
SBBFPPR98,339446.83924294496,2779559.5816923613
SBBK8PR5K,339559.3022644104,2779443.465931002
SBBJ3PR5E,339522.45526647905,2779437.827968505
SBBJ6PR5S,339525.67925548647,2779449.6279607513
SEE4XPM1U,342174.26977891393,2775228.1309388885
SEE3CPM2K,342123.15868223493,2775250.6789669157
SEE69PLN4,342216.7400731747,2774852.275161981
SEE7KPLND,342258.81507247814,2774861.0101229157
SEEE9PL5M,342472.9760945567,2774325.0483555594
S448GP4GV,332047.8984148847,2758300.5862815324
SBBHGP9AX,339503.8039662132,2763231.625421303
SBB9PP9K1,339254.3664313598,2763489.555250256
SAA73PA1D,338146.98872559314,2763949.4686098266
SAA7CPA01,338155.9076358241,2763905.4930237466
SAA4SP9V4,338073.7691089955,2763811.839115368
SBB6QP9H8,339159.5640788756,2763432.3409002647
SAAQWP9GM,338717.8942771551,2763413.1315540965
SAAHAP9NA,338473.24692255975,2763594.0702886134
SAAL0P9Q4,338559.980253638,2763652.1487414273
SHHWLPDL0,346068.0586902808,2767616.3931303658
SJJ1DPD96,346156.1519778692,2767270.4355810033
SHHLGPDV5,345743.75778355496,2767908.8154768143
SHHK3PE3K,345699.0061544243,2768115.0047586067
SHHLWPE2R,345757.62596334907,2768089.1838309537
SJJAEQ1A0,313677.40709489904,2787776.362820836
SKKTJQ0DD,315249.58642517123,2786861.2363497335
SKKDTQ0HC,314810.38089026354,2786987.6837247363
SMM4NQ12S,316565.4391061452,2787546.1120990505
SMM3NQ124,316533.18317241984,2787524.345062115
SMMTBQ19N,317290.6321165101,2787765.73852602
SNNHDQ1RP,317996.5775998602,2788279.2426512497
SNNKXQ1NT,318079.0266835204,2788187.1535955146
SPPG3Q0UL,318978.4061315463,2787348.2110477793
SFFCRPHW9,343448.154658208,2772040.696067175
SFFC0PJ4W,343423.6267379358,2772253.72352179
SFF9DPJ87,343340.8868239924,2772359.04924173
SFF6XPJFW,343262.90683684073,2772606.2826313525
SFF95PJCD,343332.2088752666,2772493.1658967035
SFFG3PHUS,343554.9535880992,2771994.37619389
SBBJSPR5N,339545.4512607727,2779445.964943276
SBBQ1PR1V,339712.29739070026,2779324.952830551
SBBHPPR3X,339510.55131005077,2779391.152998396
SBBJRPR53,339544.36327849823,2779427.306951683
SBBJHPR5Q,339536.4392584098,2779447.587951259
SEE5BPLXW,342186.8259926812,2775166.3759705457
SEE5JPM3D,342193.50662166957,2775277.0458890754
SEE31PM2X,342112.5806366523,2775263.1059675463
SEEA7PLRU,342342.9377430027,2774972.1559779933
SEE63PLWX,342210.26610939257,2775135.1999724167
SEEE0PL6G,342463.72900247015,2774352.531338476
SEEHDPL5H,342573.03119047184,2774321.1713457396
SBB93P986,339234.56613964506,2763142.370413204
SAA5TPA1B,338106.9279791083,2763946.6339351838
S99P3PAAN,337634.678038122,2764245.8224636884
SAA62P9P1,338113.58671526326,2763617.2889394225
SAAWBP9DB,338890.89526971173,2763306.8599032946
SAAPJP9FT,338673.8226434608,2763387.122742094
SAARAP9J2,338729.7932747272,2763457.807397006
SHHXGPDLV,346095.706680033,2767644.970951809
SJJ1JPD1R,346161.88915775274,2767033.055572109
SJJ44PD7L,346244.1240597425,2767219.9170875433
SHHHHPE5J,345648.19538733904,2768178.1106931833
SHHK7PE3U,345702.41816129937,2768123.622740896
SHHMCPE68,345771.3881331654,2768199.995052874
SHHP6PE3H,345829.28682985995,2768112.562901104
SLL2QQ087,315479.3692324473,2786695.392653317
SKK7PQ0BX,314614.3948963118,2786815.3445815607
SNNHXQ1RR,318014.2596222659,2788281.034618964
SNNV7Q1MQ,318374.907151732,2788152.3431201377
SPPE6Q0PA,318917.56003371964,2787177.983452532
SFFF9PJ10,343529.1476386665,2772127.569854321
SFFAWPJ15,343389.25671989366,2772133.0718258484
SFFCDPJ57,343436.9997327147,2772263.2514991607
SFFALPJ7M,343379.3597933945,2772341.151292847
SFF9EPJ8P,343341.38682896475,2772374.7152016587
SFF85PJFN,343300.8838599261,2772597.8346518744
SFF78PJH6,343271.94281140575,2772646.430557869
SFFA2PJC3,343361.870851675,2772483.4969262024
SFF9GPJDX,343343.97188407124,2772543.3917699377
SBBL5PR1X,339588.1523779398,2779327.1539491126
SCC15PR10,340004.4774295811,2779296.252585929
SBBKVPR3K,339580.5523274744,2779379.36493588
SEE45PM4R,342148.3874573907,2775321.004898276
SEE61PM01,342208.71599396697,2775169.014950439
SEE4JPM6L,342161.96127620724,2775380.436863113
SEEKQPL41,342647.4803966591,2774272.82237843
SBB9PP94J,339254.6252867386,2763025.911470769
SBB82P9CS,339201.48211789655,2763289.8867369755
S99T9P9T5,337768.4111217403,2763749.01495641
SAA2JP9N1,338002.06747475377,2763585.515035136
SAALPP97C,338582.83802110143,2763116.479674778
SAAW6P9DT,338886.0833676813,2763322.7406052477
SHHXLPDM1,346099.39867834595,2767649.1719277245
SJJ54PCP4,346275.9456057641,2766691.8304679673
SJJ94PCU4,346403.3755054105,2766851.712615286
SJJ4WPD7U,346269.7330661517,2767228.443940326
SHHHNPE2P,345654.0192173278,2768087.3733023196
SHHHMPE74,345653.1184621488,2768228.435795973
SHHQ8PE5F,345863.1808664805,2768174.57067164
SHHRCPE42,345899.91273691424,2768129.562097988
SLL35Q07X,315492.8492240103,2786687.5006688023
SLL2QQ08E,315479.68223245424,2786701.7426526593
SKK71Q0BV,314592.7669096528,2786812.7495433004
SKK8GQ096,314639.50178773183,2786725.9947061543
SNNK4Q1QU,318051.86966708984,2788251.6485785344
SNNDDQ1R6,317868.14743696846,2788261.88388654
SPPGCQ0SE,318987.43714803027,2787278.4202165967
SPPEBQ0SE,318922.2020400475,2787278.432220675
SPPD4Q0MH,318883.630971657,2787121.085558447
SFFG5PJ2C,343556.1546351801,2772171.6037457315
SFFC9PJ0S,343432.40669203876,2772122.530857199
SFF8VPJ08,343324.663741182,2772103.5828929897
SFFFJPJ76,343537.28968870454,2772326.5393513856
SFFDMPJ4R,343477.09570392553,2772248.8185408195
SFFDAPJ8J,343465.2737473272,2772370.441230092
SFFAJPJ8R,343377.6078062279,2772377.0722007733
SFF91PJ97,343328.4878427975,2772391.5541566233
SFF9HPJFC,343344.92086623836,2772588.2566761896
SFF7QPJH1,343287.315822141,2772641.3665690813
SFFA2PJCV,343361.3788604022,2772508.8708611964
SCC1HPR13,340016.3804263547,2779298.7285771756
SBBL1PR3F,339584.9153320313,2779374.9909334127
SBBM6PR3G,339621.64333438204,2779375.903897798
SEE3MPM4K,342132.49147203576,2775314.800915649
SEE32PM8G,342114.1220803855,2775439.5588836
SEELNPL2N,342678.0825502649,2774229.662412048
SBB8TP94G,339226.74653490563,2763024.0070694187
SBB8WP92N,339229.22965274815,2762966.2118769055
S99QRP9AC,337688.8789798918,2763212.389047279
SAA01P9MB,337920.5830376339,2763563.499620096
SAAJXP932,338526.39413438644,2762978.5016979026
SAAJTP96J,338523.0187401682,2763090.417048161
SAAV7P9EQ,338854.60776986956,2763351.662508617
SAAVGP9E2,338863.294617478,2763329.7739630956
SJJ6HPDMF,346320.63574710337,2767662.7914653905
SJJ06PDLU,346117.9316890186,2767643.6278056283
SJJB0PCT5,346463.5385789177,2766820.59537766
SJJ9TPCS5,346426.35159232747,2766788.8616117924
SJJ57PDAQ,346278.90599907865,2767320.5478576585
SHHPXPE5M,345855.1298981997,2768181.020810406
SHHR3PE73,345890.83592733194,2768227.0235696584
SHHU5PE7T,345989.06597648095,2768251.539968523
SLL3AQ06A,315498.01522034255,2786633.930681807
SLL3JQ082,315505.49221633497,2786690.137681808
SLL2RQ08S,315480.27323245205,2786713.7276514224
SJJXXQ0CJ,314366.55709992204,2786833.821098392
SKK96Q08V,314661.71776256984,2786716.613755002
SKK4LQ00E,314515.86258245696,2786446.4477367974
SNNQ3Q1N9,318210.1918898095,2788168.9443845176
SNNQWQ1Q3,318238.02996028453,2788227.5272612195
SPPE1Q0NH,318912.6060232761,2787153.2475010618
SPP7GQ0MB,318703.95873854874,2787115.158458643
SPPC4Q0K8,318851.5509176953,2787048.479677985
SFFGVPJ3M,343580.87463150447,2772212.678644721
SFFFPPJ7E,343542.67368730716,2772333.9073334597
SFFHLPJ4N,343603.37162660493,2772246.198562811
SFFF4PJ83,343523.9597050389,2772354.921277686
SFFELPJ90,343508.0127235707,2772384.1732012904
SFFBMPJHL,343412.8294649438,2772660.5276538385
SFFALPJHE,343379.9997933506,2772653.85556015
SFFBQPJD1,343416.0858237622,2772512.8388599837
SCCMNPR0R,340661.796392366,2779289.131152711
SEE0SPM47,342041.9584786905,2775302.825001439
SEE0CPMBH,342027.7947700248,2775537.0119300024
SEEMQPL3J,342711.8644936223,2774258.1633834527
SEELVPL2A,342684.84759004164,2774218.1434212006
SBBE8P88G,339399.3870416721,2762128.2917702
SBBA1P90H,339264.8716616315,2762896.909588219
SAAHQP8UU,338487.8123156325,2762779.860895279
SAASRP934,338776.80018403253,2762980.4476020806
SJJB6PDKP,346470.1018472151,2767607.39252008
SJJ6EPDLJ,346317.76176879014,2767634.182496681
SJJ0DPDLM,346124.8886965009,2767636.7917599557
SJJB4PCT3,346467.75058284623,2766819.48735936
SJJANPCNX,346453.87272863096,2766686.669662565
SHHRCPE82,345899.3899880284,2768257.925637235
SHHT9PE84,345960.8219915744,2768259.608204647
SHHWHPEBC,346064.8681831377,2768364.030903834
SLLDTPXQM,315834.9130802328,2786196.778835004
SLL2DQ07F,315468.19723825133,2786671.388645431
SLL6EQ04G,315597.75113722176,2786575.90775447
SLL1GQ0AG,315439.3292628888,2786767.74059689
SLL6XQ08C,315614.8521039015,2786699.9527609935
SJJRRQ05L,314169.1059901701,2786612.4239636087
SKK2JQ0FA,314450.0171315902,2786921.6881722384
SKK11Q0A0,314400.39598629484,2786752.410241244
SKKC5Q092,314756.88370511174,2786722.2378615607
SKKG9Q09V,314888.42263856647,2786749.059987329
SKKBAPXMW,314729.39318235917,2786110.069250352
SKK4LPXVS,314516.1184938331,2786362.1128150495
SNNRPQ1NK,318262.71497994807,2788179.213279031
